domainID,siteID,namedLocation,collectDate,sampleCondition,aquaticPlantType,growthForm,taxonID,scientificName,morphospeciesID,phylum,division,class,order,family,genus,section,specificEpithet,infraspecificEpithet,variety,form,taxonRank,identifiedDate,dataQF
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2021-07-26T21:17:00Z,NA,plant,submerged,NAOF,Nasturtium officinale W.T. Aiton,NA,Magnoliophyta,NA,Magnoliopsida,Capparales,Brassicaceae,Nasturtium,NA,officinale,NA,NA,NA,species,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2021-07-26T21:17:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2021-07-26T21:17:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2021-07-26T21:17:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2021-07-26T21:17:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2021-07-26T21:17:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2021-07-26T21:17:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2021-07-26T21:17:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2021-07-26T21:17:00Z,NA,plant,emergent,GALIU,Galium sp.,NA,Magnoliophyta,NA,Magnoliopsida,Rubiales,Rubiaceae,Galium,NA,sp.,NA,NA,NA,genus,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2021-07-26T21:17:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2021-07-26T21:17:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2021-07-26T21:17:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2021-07-26T21:17:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2021-07-26T21:17:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2021-07-26T21:17:00Z,NA,plant,submerged,FOANA,Fontinalis antipyretica Hedw. var. antipyretica,NA,NA,NA,Bryopsida,Isobryales,Fontinalaceae,Fontinalis,NA,antipyretica,var. antipyretica,NA,NA,variety,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2021-07-26T21:17:00Z,NA,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2021-07-26T21:17:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.10,2021-07-26T21:17:00Z,NA,plant,emergent,NAOF,Nasturtium officinale W.T. Aiton,NA,Magnoliophyta,NA,Magnoliopsida,Capparales,Brassicaceae,Nasturtium,NA,officinale,NA,NA,NA,species,NA,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.03,2022-04-06T17:36:00Z,Sample condition ok,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2022-04-06T17:36:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.03,2022-04-06T17:36:00Z,Sample condition ok,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2022-04-06T17:36:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.03,2022-04-06T17:36:00Z,Sample condition ok,plant,submerged,CHPO14,Chiloscyphus polyanthos (L.) Corda,NA,NA,NA,Hepaticopsida,Jungermanniales,Geocalycaceae,Chiloscyphus,NA,polyanthos,NA,NA,NA,species,2022-04-06T17:36:00Z,NA
D17,BIGC,BIGC.AOS.aquatic.plant.transect.04,2022-04-06T17:54:00Z,Sample condition ok,macroalgae,free-floating,UNKALG,Unknown Algae,macroalgae14.20220406.T4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kingdom,NA,NA
